Device_ID,Device_Type,Order_Date,Monthly_Demand,Lead_Time,Stock_Level,Supplier_Reliability,Seasonality_Factor
DEV_2933,Surgical,2041-09-12,4614,22,4870,0.75,0.9806133466095838
DEV_3628,Monitoring,2041-09-12,4726,11,4948,0.71,0.9619364200044568
DEV_8040,Monitoring,2041-09-13,4351,5,4586,0.96,0.9042071773496467
DEV_6013,Monitoring,2041-09-13,4779,27,5128,0.94,0.9767156604018395
DEV_3851,Therapeutic,2041-09-13,4505,24,4753,0.9,0.940502495381236
DEV_9963,Monitoring,2041-09-14,4734,14,5031,0.84,0.9781320533183663
DEV_9481,Therapeutic,2041-09-14,4478,25,4755,0.75,0.943507914889953
DEV_3616,Monitoring,2041-09-16,4391,6,4582,0.77,0.9091255580748497
DEV_6352,Therapeutic,2041-09-17,4607,4,4934,0.7,0.9534038861056788
DEV_7376,Diagnostic,2041-09-18,4788,6,5150,0.93,0.9977227743400575
DEV_3054,Diagnostic,2041-09-18,4586,29,4690,0.75,0.9448816101131153
DEV_6137,Monitoring,2041-09-19,4570,6,4719,0.81,0.9463413837579294
DEV_3034,Surgical,2041-09-20,4408,12,4524,0.9,0.9114430871605007
DEV_6085,Surgical,2041-09-21,4747,21,5025,1.0,0.9855933444063416
DEV_3747,Therapeutic,2041-09-21,4380,9,4520,0.82,0.9022917133532646
DEV_4945,Surgical,2041-09-24,4525,16,4651,0.95,0.9359108030115557
DEV_5495,Monitoring,2041-09-24,4479,3,4832,0.91,0.9156214480711475
DEV_8482,Therapeutic,2041-09-26,4511,18,4717,0.81,0.926790227464352
DEV_79,Monitoring,2041-09-26,4654,24,4886,0.89,0.9647789880827607
DEV_1914,Diagnostic,2041-09-29,4440,6,4704,0.92,0.9130039679620015
DEV_4817,Therapeutic,2041-10-01,4724,8,4945,0.77,0.9651522449167321
DEV_8975,Diagnostic,2041-10-02,4839,16,5011,0.93,0.9874116525725636
DEV_4011,Diagnostic,2041-10-03,4799,26,4984,0.98,0.9815997317551841
DEV_9835,Surgical,2041-10-04,4661,16,4810,0.82,0.9692005285827726
DEV_764,Diagnostic,2041-10-04,4521,12,4718,1.0,0.9458318250077471
DEV_7431,Diagnostic,2041-10-05,4524,14,4651,0.93,0.9467816291471706
DEV_9969,Therapeutic,2041-10-06,4585,9,4765,0.85,0.9317550537760813
DEV_4294,Surgical,2041-10-07,4509,11,4710,0.85,0.9337203104609841
DEV_6532,Monitoring,2041-10-10,4824,29,5059,0.71,0.9997287766396473
DEV_7927,Diagnostic,2041-10-11,4573,21,4770,0.91,0.9450479124052955
DEV_600,Diagnostic,2041-10-11,4372,5,4472,0.92,0.902704711936986
DEV_8392,Surgical,2041-10-12,4865,18,5112,0.77,0.998654408484214
DEV_9630,Therapeutic,2041-10-16,4773,4,4893,0.9,0.9793478690574626
DEV_6900,Therapeutic,2041-10-16,4632,22,4746,0.8,0.9562880660858406
DEV_4191,Therapeutic,2041-10-18,4595,16,4805,0.81,0.9422478781980426
DEV_7505,Monitoring,2041-10-21,4569,3,4834,0.91,0.9427136816737707
DEV_425,Therapeutic,2041-10-22,4773,27,5104,0.76,0.9933751830083077
DEV_7136,Therapeutic,2041-10-24,4394,5,4686,0.74,0.9123122204700647
DEV_933,Surgical,2041-10-24,4466,21,4582,0.97,0.9214595566795375
DEV_7760,Therapeutic,2041-10-25,4713,17,5000,0.87,0.9721482475803654
DEV_1256,Diagnostic,2041-10-26,4412,18,4611,0.91,0.9047778177505311
DEV_8318,Therapeutic,2041-10-26,4666,3,4785,0.84,0.9566251006791033
DEV_8176,Surgical,2041-10-27,4546,23,4817,0.74,0.9468777852468172
DEV_6740,Diagnostic,2041-10-28,4619,9,4716,0.82,0.9395548766636153
DEV_1576,Monitoring,2041-10-28,4686,10,4962,0.76,0.9657872412412449
DEV_6531,Surgical,2041-10-29,4691,15,5049,0.91,0.9706152325627402
DEV_2038,Monitoring,2041-11-01,4790,18,5006,0.98,0.9969963564973275
DEV_1931,Therapeutic,2041-11-01,4759,14,5112,0.95,0.97698886617287
DEV_4394,Diagnostic,2041-11-01,4828,27,5126,0.99,0.9940482694172807
DEV_8917,Monitoring,2041-11-03,4471,29,4573,0.77,0.9094777947536496
DEV_9563,Monitoring,2041-11-03,4734,4,5078,0.93,0.9706548704813999
DEV_8184,Therapeutic,2041-11-03,4703,13,4879,0.82,0.9774760448101063
DEV_5588,Surgical,2041-11-04,4798,8,5047,0.96,0.9826035356838957
DEV_614,Diagnostic,2041-11-04,4635,13,4993,0.81,0.95470005932988
DEV_3331,Surgical,2041-11-04,4420,18,4577,0.81,0.9105604256914885
DEV_5948,Therapeutic,2041-11-04,4823,20,5053,0.78,0.9839059110973474
DEV_7548,Monitoring,2041-11-05,4809,10,4945,0.91,0.985963628339783
DEV_8677,Therapeutic,2041-11-05,4456,24,4583,0.93,0.9170802696804489
DEV_4810,Therapeutic,2041-11-07,4708,15,4953,0.94,0.9745682577285154
DEV_1427,Monitoring,2041-11-08,4583,8,4705,0.82,0.9420743900700521
DEV_5473,Therapeutic,2041-11-08,4553,6,4832,0.81,0.9454948642316717
DEV_5536,Therapeutic,2041-11-09,4678,3,4892,0.79,0.9543902847947179
DEV_615,Diagnostic,2041-11-10,4856,26,5008,0.99,0.998475946548704
DEV_9619,Surgical,2041-11-11,4862,8,5188,0.98,1.004470344749564
DEV_9406,Surgical,2041-11-13,4939,13,5094,0.76,0.9956034566676727
DEV_4588,Surgical,2041-11-14,4532,29,4650,0.86,0.9407069442947453
DEV_1284,Surgical,2041-11-15,4819,25,5007,0.99,0.9887630467117478
DEV_3100,Monitoring,2041-11-15,4661,18,4809,0.86,0.9485308295802455
DEV_1065,Diagnostic,2041-11-15,4559,24,4747,0.93,0.9315351550839862
DEV_460,Monitoring,2041-11-16,4743,3,4959,0.9,0.9631471377941774
DEV_3408,Therapeutic,2041-11-16,4598,9,4704,0.86,0.9648944478223356
DEV_3934,Therapeutic,2041-11-16,4887,6,5031,0.86,0.9931860016966976
DEV_4195,Surgical,2041-11-17,4469,9,4583,0.96,0.9250518404460231
DEV_7530,Diagnostic,2041-11-18,4743,23,4968,1.0,0.9727353365164962
DEV_6731,Diagnostic,2041-11-18,4538,8,4870,0.9,0.9291376454511387
DEV_5579,Therapeutic,2041-11-18,4865,21,5177,0.89,1.0117297541281207
DEV_7187,Surgical,2041-11-19,4853,12,4956,0.94,1.0212509734494997
DEV_3749,Surgical,2041-11-20,4743,13,4886,0.71,0.9732594248029494
DEV_8291,Diagnostic,2041-11-20,4735,3,5048,0.84,0.9771021256805376
DEV_9576,Diagnostic,2041-11-23,4820,26,5115,0.92,0.9747435815855215
DEV_8492,Surgical,2041-11-23,4713,7,5036,0.97,0.975695513554153
DEV_1842,Diagnostic,2041-11-24,4656,17,4814,0.78,0.9627918120130212
DEV_8352,Therapeutic,2041-11-24,4643,22,4786,0.91,0.9659335911723878
DEV_5290,Surgical,2041-11-26,4724,13,4879,0.95,0.9983925816976074
DEV_7434,Diagnostic,2041-11-28,4655,23,4832,0.8,0.963915825098472
DEV_1039,Surgical,2041-11-29,4648,13,4800,0.93,0.9434671094781623
DEV_3305,Diagnostic,2041-11-29,4806,28,4916,0.81,0.9898279199501715
DEV_5211,Diagnostic,2041-11-29,4673,23,4810,0.96,0.9511200744359977
DEV_9122,Surgical,2041-11-30,4676,10,4778,0.77,0.9708346850071577
DEV_5169,Diagnostic,2041-12-02,4740,27,4915,0.78,0.9689899480202392
DEV_2202,Diagnostic,2041-12-02,4563,17,4826,0.78,0.9473915739746644
DEV_3976,Monitoring,2041-12-03,4925,29,5230,0.9,1.0145269558314467
DEV_352,Surgical,2041-12-03,4614,25,4962,0.97,0.9533092341025784
DEV_7601,Monitoring,2041-12-03,4948,15,5113,0.95,1.0057299522576995
DEV_8393,Therapeutic,2041-12-03,5086,18,5273,0.77,1.0268810395278263
DEV_5757,Surgical,2041-12-04,4634,28,4893,0.94,0.9615377876509575
DEV_30,Therapeutic,2041-12-04,4750,15,5084,0.86,0.9715604622073712
DEV_779,Therapeutic,2041-12-06,5118,13,5524,0.72,1.0358128701449167
DEV_9369,Therapeutic,2041-12-07,4814,12,4964,0.82,0.9719334019274114
DEV_3647,Diagnostic,2041-12-07,4856,15,4972,0.94,0.9967017177620554
DEV_2708,Diagnostic,2041-12-07,4672,16,5026,0.84,0.9608898103170037
DEV_1263,Monitoring,2041-12-08,4628,12,4965,0.71,0.9599614073597653
DEV_4776,Diagnostic,2041-12-10,4878,16,5202,0.91,0.9889805299647829
DEV_4132,Surgical,2041-12-10,4938,20,5062,0.75,1.005097910502875
DEV_3698,Surgical,2041-12-10,4753,3,4870,0.89,0.9691635734668216
DEV_6212,Monitoring,2041-12-12,5032,12,5243,0.82,1.0262566674241018
DEV_5553,Diagnostic,2041-12-13,4922,11,5223,0.85,1.0148026769674132
DEV_8921,Surgical,2041-12-14,4782,18,4914,0.97,0.9807747954992774
DEV_2429,Surgical,2041-12-15,4778,13,4933,0.76,0.9765390551269901
DEV_3419,Therapeutic,2041-12-17,4696,4,4843,0.94,0.9695973609594917
DEV_9159,Monitoring,2041-12-18,4683,4,4792,0.96,0.9714054278207983
DEV_7898,Diagnostic,2041-12-19,4850,19,4961,0.8,1.0077953785215548
DEV_6733,Surgical,2041-12-19,4806,10,5055,0.86,0.9975721397447305
DEV_8270,Monitoring,2041-12-20,4739,12,5060,0.84,0.961663612049916
DEV_6514,Surgical,2041-12-22,4947,27,5339,0.81,1.003230925027506
DEV_8331,Therapeutic,2041-12-24,4861,7,5198,0.78,0.9858446831775206
DEV_2780,Monitoring,2041-12-25,4842,22,4985,0.89,0.9974460162509203
DEV_4759,Diagnostic,2041-12-25,5126,27,5392,0.86,1.0463647536039025
DEV_6180,Surgical,2041-12-25,4681,27,4782,0.7,0.9598227452035144
DEV_233,Therapeutic,2041-12-27,5281,17,5579,0.76,1.059512812409279
DEV_4135,Monitoring,2041-12-28,4721,27,4995,0.98,0.9643875328776333
DEV_7114,Therapeutic,2041-12-28,5213,12,5559,0.75,1.0605415570552577
DEV_9728,Surgical,2042-01-01,4856,14,5060,0.82,0.9771026252637851
DEV_8430,Diagnostic,2042-01-01,4821,9,5132,0.95,0.9869707323713386
DEV_7145,Monitoring,2042-01-02,4826,10,5157,0.96,0.9880110362666488
DEV_2795,Therapeutic,2042-01-03,4729,12,5093,0.82,0.979060725662043
DEV_9045,Surgical,2042-01-05,5038,20,5322,0.97,1.0354799722770751
DEV_4851,Surgical,2042-01-06,4880,7,5150,0.77,1.0148727399100093
DEV_9614,Surgical,2042-01-07,4886,6,5073,0.76,1.0097777694634769
DEV_723,Therapeutic,2042-01-07,4806,28,5102,0.96,0.9947358557313862
DEV_6199,Diagnostic,2042-01-07,5175,12,5350,0.96,1.0654421914091265
DEV_8863,Monitoring,2042-01-08,4960,5,5125,0.89,1.0170975665889148
DEV_4148,Monitoring,2042-01-09,4888,25,5041,0.93,0.9780510656063568
DEV_8859,Monitoring,2042-01-10,4755,9,5112,0.98,0.9721343759268123
DEV_4112,Diagnostic,2042-01-10,5129,8,5292,0.8,1.0395520231299205
DEV_4622,Monitoring,2042-01-11,5118,20,5504,0.8,1.0510216461885393
DEV_327,Monitoring,2042-01-14,5168,19,5514,0.88,1.045274525826129
DEV_1960,Monitoring,2042-01-15,4863,27,5189,0.87,0.9914214619907467
DEV_8385,Diagnostic,2042-01-18,5241,8,5481,0.78,1.066785757939619
DEV_6019,Therapeutic,2042-01-18,5169,15,5292,0.79,1.0751925981666726
DEV_5300,Therapeutic,2042-01-19,4818,27,5049,0.88,0.9865237313989145
DEV_6469,Diagnostic,2042-01-19,5234,25,5420,0.71,1.0578970599077897
DEV_5520,Diagnostic,2042-01-20,5006,19,5158,0.75,1.0087759390126467
DEV_4354,Therapeutic,2042-01-22,5023,28,5134,0.84,1.022426189652771
DEV_717,Monitoring,2042-01-22,5135,14,5373,0.72,1.0678614690635506
DEV_128,Surgical,2042-01-22,4911,7,5258,0.79,0.9907294856179458
DEV_1026,Diagnostic,2042-01-23,4829,28,4970,1.0,0.9904202526294696
DEV_6992,Therapeutic,2042-01-24,4974,27,5195,0.91,1.021542925117934
DEV_1711,Surgical,2042-01-24,5097,7,5256,0.86,1.0621854472711603
DEV_6665,Monitoring,2042-01-24,5070,26,5397,0.9,1.0401760893536018
DEV_8217,Therapeutic,2042-01-25,5273,7,5381,0.92,1.0690696786487794
DEV_2037,Diagnostic,2042-01-26,4934,3,5040,0.98,0.999623591970746
DEV_5320,Diagnostic,2042-01-27,4931,5,5218,0.98,1.007204380655852
DEV_7814,Surgical,2042-01-27,5115,21,5243,0.94,1.050223295927116
DEV_902,Therapeutic,2042-01-28,5130,6,5355,0.94,1.031546116030135
DEV_9797,Surgical,2042-01-28,5268,29,5482,0.98,1.0501282157696095
DEV_7688,Diagnostic,2042-01-29,5196,22,5592,0.98,1.0631021620616508
DEV_1772,Monitoring,2042-01-30,5320,22,5522,0.72,1.0738838418612118
DEV_2029,Diagnostic,2042-01-30,5204,11,5340,0.95,1.05861083269045
DEV_4758,Therapeutic,2042-02-02,5076,21,5480,0.89,1.0555184617520894
DEV_9476,Monitoring,2042-02-03,5162,8,5265,0.81,1.0480336994799773
DEV_6869,Diagnostic,2042-02-05,5003,29,5288,0.7,1.026576595692324
DEV_7119,Monitoring,2042-02-06,4800,24,4979,0.93,0.9908837496537852
DEV_1200,Surgical,2042-02-06,4991,23,5167,0.86,1.0294534755590863
DEV_6610,Monitoring,2042-02-07,5434,4,5751,0.75,1.0870796674182444
DEV_1311,Monitoring,2042-02-08,5347,15,5683,0.86,1.0738924180639822
DEV_5384,Therapeutic,2042-02-08,4885,15,5187,0.89,1.0209926518788663
DEV_8269,Diagnostic,2042-02-09,5132,20,5419,0.75,1.0349849282079329
DEV_7023,Monitoring,2042-02-10,5171,4,5299,0.96,1.0339037199843224
DEV_7607,Diagnostic,2042-02-12,5139,11,5441,0.92,1.0621519601863028
DEV_1213,Diagnostic,2042-02-12,4997,25,5131,0.82,1.017396804275304
DEV_2521,Surgical,2042-02-12,5125,14,5336,0.78,1.0606294546439676
DEV_1482,Surgical,2042-02-13,4974,6,5311,0.98,1.0060533069909314
DEV_2491,Monitoring,2042-02-16,5334,13,5511,0.94,1.0787606605815292
DEV_9599,Therapeutic,2042-02-18,5097,13,5317,0.87,1.0220439245637138
DEV_5004,Monitoring,2042-02-18,4902,21,5005,0.84,1.0126458027748477
DEV_7598,Surgical,2042-02-20,5164,24,5322,0.99,1.0531131787867085
DEV_8645,Surgical,2042-02-21,5318,3,5641,0.9,1.076666768114818
DEV_1679,Diagnostic,2042-02-21,5157,21,5305,0.91,1.0483432454109807
DEV_8770,Surgical,2042-02-22,5390,12,5790,0.87,1.0873931214175234
DEV_7746,Therapeutic,2042-02-24,5178,6,5476,0.87,1.0433459291207117
DEV_7964,Monitoring,2042-02-26,5226,22,5491,0.99,1.0843962643180458
DEV_4598,Surgical,2042-02-27,5218,21,5480,0.87,1.0614755232260014
DEV_5671,Monitoring,2042-02-28,5410,18,5802,0.88,1.0970959677521808
DEV_6699,Therapeutic,2042-03-01,5200,7,5304,0.75,1.0745093656259723
DEV_9042,Diagnostic,2042-03-01,4881,17,5090,0.95,1.0060815768131532
DEV_812,Monitoring,2042-03-04,4950,24,5313,1.0,1.0069121581371863
DEV_8135,Therapeutic,2042-03-06,5120,10,5305,0.72,1.0397388749176892
DEV_5786,Therapeutic,2042-03-07,5097,9,5412,0.82,1.0528771615303307
DEV_2784,Diagnostic,2042-03-07,5187,17,5510,0.7,1.0584354092357182
DEV_9279,Therapeutic,2042-03-09,5090,21,5250,0.87,1.0293020297563968
DEV_3648,Surgical,2042-03-10,5049,29,5307,0.93,1.0434570887104488
DEV_5910,Monitoring,2042-03-11,5266,21,5625,0.85,1.0731925110421878
DEV_4834,Diagnostic,2042-03-12,4917,6,5153,0.74,0.9998817808252274
DEV_2114,Surgical,2042-03-13,5364,11,5780,0.77,1.066476633136668
DEV_4775,Surgical,2042-03-15,4975,28,5305,0.76,1.008060371136163
DEV_4909,Therapeutic,2042-03-17,4990,7,5383,0.87,1.026480148646789
DEV_4467,Therapeutic,2042-03-22,5339,22,5688,0.99,1.0779088717608374
DEV_4346,Diagnostic,2042-03-22,5349,8,5539,0.92,1.0932532665815198
DEV_2400,Therapeutic,2042-03-23,5056,24,5244,0.85,1.0375025677479963
DEV_2951,Diagnostic,2042-03-24,4942,5,5142,0.87,1.002460558230174
DEV_9195,Monitoring,2042-03-25,5256,5,5379,0.88,1.0586224141323402
DEV_5173,Therapeutic,2042-03-26,5326,18,5510,0.87,1.0748304717200923
DEV_6959,Diagnostic,2042-03-26,5176,8,5291,0.95,1.0378130067731872
DEV_4438,Therapeutic,2042-03-27,5044,17,5208,0.82,1.039115116861301
DEV_8561,Diagnostic,2042-03-28,5088,17,5412,0.74,1.0204998722008856
DEV_2440,Monitoring,2042-03-29,5063,21,5368,0.74,1.0280111951373392
DEV_4935,Therapeutic,2042-03-29,5128,14,5341,0.77,1.032770800844905
DEV_2562,Therapeutic,2042-03-31,5016,29,5222,0.93,1.0060875459202627
DEV_1689,Surgical,2042-04-01,5385,11,5502,0.74,1.095984003758869
DEV_2294,Therapeutic,2042-04-04,5368,26,5640,0.89,1.0878320702849356
DEV_4190,Therapeutic,2042-04-05,5238,8,5530,0.87,1.0827969068446597
DEV_6506,Surgical,2042-04-06,5403,28,5723,0.73,1.0893527197981847
DEV_6730,Monitoring,2042-04-09,5358,23,5692,0.92,1.082051678926671
DEV_3330,Therapeutic,2042-04-09,5016,20,5366,0.77,1.0176861967977464
DEV_1203,Therapeutic,2042-04-09,5102,29,5446,0.85,1.029364561220745
DEV_7237,Monitoring,2042-04-10,5368,23,5626,0.9,1.0835850255020245
DEV_6147,Therapeutic,2042-04-11,5235,8,5470,0.85,1.0620504100587091
DEV_4062,Surgical,2042-04-12,5273,11,5593,0.85,1.0525985076508653
DEV_866,Surgical,2042-04-12,5292,15,5608,0.98,1.0815878538062453
DEV_5608,Monitoring,2042-04-16,4972,14,5232,0.94,1.0082414948813105
DEV_2297,Surgical,2042-04-17,4980,5,5337,0.85,1.0067690549311135
DEV_1006,Surgical,2042-04-19,4970,18,5344,0.93,0.9965474644040242
DEV_7459,Therapeutic,2042-04-20,5272,23,5510,0.81,1.063799784891782
DEV_5617,Therapeutic,2042-04-20,5056,4,5266,0.94,1.0298214522858862
DEV_6153,Surgical,2042-04-22,5464,4,5617,0.86,1.0920126053711876
DEV_9328,Therapeutic,2042-04-23,5105,8,5378,0.94,1.0266797971573491
DEV_555,Surgical,2042-04-24,5348,12,5727,0.88,1.0797983248913776
DEV_4041,Therapeutic,2042-04-24,5021,21,5352,0.79,1.0185013454055427
DEV_733,Surgical,2042-04-25,5154,28,5341,0.98,1.0298387278428733
DEV_1637,Surgical,2042-04-25,4962,16,5194,0.96,0.9944863314672896
DEV_9123,Monitoring,2042-04-28,4964,17,5312,0.79,1.0005424168237487
DEV_5284,Therapeutic,2042-04-29,5433,6,5655,0.72,1.0898348351885532
DEV_6290,Therapeutic,2042-04-30,5125,7,5360,0.79,1.035044021560941
DEV_5386,Surgical,2042-05-03,5354,25,5657,0.72,1.0764201426608027
DEV_5339,Therapeutic,2042-05-05,5060,13,5434,0.77,1.0413026823587088
DEV_1589,Monitoring,2042-05-08,5148,4,5252,0.98,1.0467485528285183
DEV_8747,Monitoring,2042-05-08,4948,8,5145,0.81,1.0154098527082704
DEV_427,Surgical,2042-05-09,4949,6,5170,0.83,1.0102228778681785
DEV_6477,Therapeutic,2042-05-09,4992,23,5250,0.89,1.0007973810483666
DEV_1127,Therapeutic,2042-05-10,5325,20,5572,0.93,1.0772413509458267
DEV_4542,Therapeutic,2042-05-10,5207,4,5473,0.83,1.0469962329376412
DEV_1876,Therapeutic,2042-05-12,5049,16,5191,0.76,1.0333659808921825
DEV_9568,Therapeutic,2042-05-13,4921,7,5171,0.73,1.0047868837825753
DEV_3137,Therapeutic,2042-05-14,4985,3,5091,0.77,0.994456930373327
DEV_9714,Surgical,2042-05-14,5190,27,5450,0.92,1.0433308417780542
DEV_2695,Therapeutic,2042-05-18,5223,24,5419,0.71,1.067822912178043
DEV_9799,Surgical,2042-05-18,5234,15,5473,0.84,1.0530281688298262
DEV_3600,Surgical,2042-05-19,5165,24,5487,0.76,1.037489307459595
DEV_4740,Therapeutic,2042-05-21,4900,26,5010,0.92,1.0125424745040539
DEV_3701,Monitoring,2042-05-22,5399,13,5696,0.8,1.077810446178883
DEV_3988,Surgical,2042-05-25,4772,27,4921,0.84,0.9822776043870969
DEV_3326,Diagnostic,2042-05-26,4892,3,5036,0.8,0.9896313274606399
DEV_8097,Therapeutic,2042-05-28,4933,28,5326,0.71,0.9986718533141853
DEV_5225,Surgical,2042-05-29,4884,13,5261,0.77,0.9811951822316248
DEV_6107,Therapeutic,2042-05-30,5039,10,5365,0.92,1.0136256374311332
DEV_4581,Monitoring,2042-05-31,4980,17,5172,0.8,1.006167340654061
DEV_9634,Surgical,2042-05-31,5366,29,5791,0.94,1.0673289082180661
DEV_6894,Diagnostic,2042-06-01,5179,16,5349,1.0,1.0637250963393665
DEV_598,Monitoring,2042-06-03,5279,6,5525,0.81,1.0652556304936898
DEV_9130,Therapeutic,2042-06-05,5011,16,5256,0.85,1.0117676508473301
DEV_3981,Diagnostic,2042-06-14,5300,4,5674,0.96,1.0604328174118862
DEV_4752,Surgical,2042-06-17,5290,15,5435,1.0,1.066418919075629
DEV_9777,Diagnostic,2042-06-17,4975,20,5191,0.86,1.0136825891452232
DEV_7723,Surgical,2042-06-18,5072,7,5247,0.87,1.0321639376792442
DEV_2096,Monitoring,2042-06-18,5009,6,5318,0.71,1.0294754874857086
DEV_6468,Monitoring,2042-06-22,5213,22,5522,0.87,1.0603155526668495
DEV_5767,Surgical,2042-06-22,5206,18,5477,0.93,1.0518444306913282
DEV_1988,Therapeutic,2042-06-24,4942,18,5288,0.96,0.9886861435921644
DEV_73,Surgical,2042-06-27,4920,10,5247,0.75,0.9932436276159335
DEV_9177,Diagnostic,2042-06-29,5137,7,5414,0.77,1.0434595513549372
DEV_324,Diagnostic,2042-06-29,5116,19,5437,0.9,1.0236127760283542
DEV_4951,Therapeutic,2042-06-29,5111,11,5373,0.7,1.0454386354729412
DEV_7025,Monitoring,2042-07-02,5195,6,5407,0.84,1.0517687699974168
DEV_9719,Monitoring,2042-07-02,4756,12,5071,0.89,0.9650441246703214
DEV_8112,Monitoring,2042-07-03,4780,20,4965,0.76,0.965918137370408
DEV_8868,Therapeutic,2042-07-03,4989,12,5230,0.96,0.9975183696469252
DEV_438,Therapeutic,2042-07-03,5160,25,5505,0.87,1.038233412457874
DEV_1464,Monitoring,2042-07-03,5258,18,5442,0.96,1.0503294879016074
DEV_6467,Monitoring,2042-07-04,4823,13,4999,0.9,0.9680578396453609
DEV_9512,Diagnostic,2042-07-05,5199,20,5432,0.82,1.0422318876468082
DEV_4057,Diagnostic,2042-07-07,4924,22,5269,0.9,1.0015850802417283
DEV_3420,Monitoring,2042-07-07,4911,21,5101,0.78,0.9935732821207441
DEV_7385,Surgical,2042-07-07,5028,22,5142,0.89,1.0234504676294656
DEV_3655,Diagnostic,2042-07-07,5218,8,5421,0.72,1.0469946033551014
DEV_4470,Surgical,2042-07-08,5253,8,5551,0.75,1.051045263557739
DEV_9318,Monitoring,2042-07-08,5083,26,5427,0.93,1.0380999125368526
DEV_4838,Monitoring,2042-07-09,4969,28,5229,0.98,0.9915862108266877
DEV_6354,Diagnostic,2042-07-09,4766,18,5033,0.72,0.964313732056013
DEV_2374,Therapeutic,2042-07-13,4763,20,4972,0.92,0.9750041023088459
DEV_243,Therapeutic,2042-07-13,4921,23,5278,0.9,0.9811429973981888
DEV_9474,Surgical,2042-07-15,4717,24,5053,0.96,0.9509799794173864
DEV_5073,Surgical,2042-07-15,4784,17,5106,0.71,0.955719274254354
DEV_1162,Surgical,2042-07-15,4803,3,4955,0.81,0.9602009995392428
DEV_8738,Monitoring,2042-07-16,4950,17,5154,0.94,0.9928013816477457
DEV_274,Therapeutic,2042-07-17,4856,28,5102,0.9,0.9713258452519884
DEV_9142,Surgical,2042-07-18,5180,24,5443,0.75,1.0367652910452219
DEV_5710,Monitoring,2042-07-20,5237,23,5512,0.93,1.0336560843355178
DEV_9082,Diagnostic,2042-07-21,4806,12,5032,0.71,0.976189889809805
DEV_7013,Monitoring,2042-07-21,4817,19,5037,0.97,0.9762291465076536
DEV_3370,Surgical,2042-07-21,4776,8,5145,0.98,0.9544240051747516
DEV_5568,Diagnostic,2042-07-22,5108,27,5495,0.87,1.027571282259815
DEV_6690,Surgical,2042-07-24,5024,11,5389,0.72,0.9942106152780601
DEV_459,Monitoring,2042-07-25,4772,14,4967,0.85,0.9477783850811228
DEV_8130,Therapeutic,2042-07-27,5008,15,5252,0.9,1.0053642190020144
DEV_2205,Surgical,2042-07-28,5163,19,5385,0.75,1.0265795118589203
DEV_3809,Surgical,2042-07-28,4978,24,5262,0.72,0.9947374774023294
DEV_4886,Surgical,2042-07-30,4870,11,5144,0.83,0.9784903863252346
DEV_9722,Monitoring,2042-07-31,5039,4,5203,0.82,0.9941950741696411
DEV_2676,Surgical,2042-08-01,4934,23,5250,0.95,0.9886992106218971
DEV_5153,Surgical,2042-08-01,4804,3,4965,0.98,0.9642836413600027
DEV_6956,Therapeutic,2042-08-04,4796,26,5116,0.78,0.9787792448343645
DEV_6118,Monitoring,2042-08-06,4686,14,4869,0.71,0.9338509156317141
DEV_2839,Surgical,2042-08-06,5072,14,5174,0.71,1.0142718476006287
DEV_6525,Surgical,2042-08-06,5168,20,5463,0.71,1.0158067415935024
DEV_2230,Therapeutic,2042-08-07,4809,7,5038,0.99,0.9667079103042885
DEV_6569,Monitoring,2042-08-07,4774,12,4988,0.74,0.9372962809830127
DEV_8753,Therapeutic,2042-08-08,4687,10,5054,0.86,0.9433147378377932
DEV_6747,Monitoring,2042-08-09,4701,16,4815,1.0,0.939711569809769
DEV_3418,Diagnostic,2042-08-11,4543,3,4760,0.88,0.9284309138384353
DEV_8054,Surgical,2042-08-11,4788,12,4927,0.79,0.9754927269679319
DEV_1078,Surgical,2042-08-12,5067,13,5434,0.71,1.0113728178345236
DEV_1648,Therapeutic,2042-08-12,5000,11,5172,0.74,0.991243488405827
DEV_8202,Diagnostic,2042-08-13,5020,15,5375,0.92,1.0085456821275027
DEV_1921,Monitoring,2042-08-13,4761,23,4912,0.84,0.9639085383238655
DEV_7118,Surgical,2042-08-13,4718,6,5029,0.84,0.9608769528918912
DEV_3995,Diagnostic,2042-08-14,4673,11,4965,0.82,0.945025690122637
DEV_5604,Surgical,2042-08-15,4998,19,5306,0.88,0.9955480088546047
DEV_99,Diagnostic,2042-08-15,4642,3,4921,0.91,0.9195773525417852
DEV_4013,Diagnostic,2042-08-17,4650,27,4751,0.74,0.921373766398135
DEV_1275,Monitoring,2042-08-18,4749,4,5065,0.84,0.9409010238328026
