Monthly_Demand,Lead_Time,Stock_Level,Supplier_Reliability,Seasonality_Factor,Year,Month,Day,Weekday,Quarter,Device_Type_Monitoring,Device_Type_Surgical,Device_Type_Therapeutic
4672,23,4848,0.95,1.0229987576168968,2040,2,16,6,1,0.0,1.0,0.0
4632,14,4967,0.83,1.0247959616540403,2040,2,18,1,1,0.0,0.0,0.0
4680,9,4902,0.92,1.030969877941419,2040,2,19,2,1,0.0,0.0,0.0
4692,5,5051,0.99,1.0346924145172869,2040,2,19,2,1,0.0,0.0,0.0
4510,18,4797,0.88,1.005100803334948,2040,2,20,3,1,0.0,1.0,0.0
4566,16,4759,0.74,1.0307701623690169,2040,2,24,7,1,0.0,1.0,0.0
4592,18,4775,0.75,1.0010340011277126,2040,2,24,7,1,0.0,0.0,1.0
4691,16,4874,0.71,1.0318386746688997,2040,2,24,7,1,0.0,1.0,0.0
4917,25,5043,0.85,1.056241680084343,2040,2,25,1,1,0.0,0.0,0.0
4567,3,4925,0.92,1.0073941209309396,2040,2,25,1,1,0.0,0.0,0.0
4652,28,4871,0.87,1.0054349443068846,2040,2,28,4,1,0.0,0.0,0.0
4750,29,5097,1.0,1.043093321663411,2040,3,1,6,1,1.0,0.0,0.0
4950,26,5313,0.79,1.0726830538634249,2040,3,1,6,1,0.0,0.0,1.0
4829,10,5126,0.95,1.0625921415555504,2040,3,2,7,1,0.0,0.0,1.0
4542,7,4791,0.99,1.0080324913158287,2040,3,3,1,1,0.0,0.0,1.0
4636,13,5001,0.98,1.0237841726399288,2040,3,4,2,1,0.0,1.0,0.0
4838,17,4992,0.71,1.0547910485081096,2040,3,4,2,1,0.0,0.0,1.0
4874,10,5022,0.74,1.0518404355584676,2040,3,7,5,1,0.0,1.0,0.0
4807,17,4932,0.79,1.0508037788632043,2040,3,8,6,1,0.0,0.0,0.0
4836,19,5127,0.79,1.0541140064245182,2040,3,8,6,1,0.0,0.0,1.0
4690,20,4911,0.9,1.0192983523696153,2040,3,8,6,1,0.0,1.0,0.0
4839,29,4942,0.74,1.058274830802007,2040,3,8,6,1,1.0,0.0,0.0
4919,6,5022,0.95,1.078422060750895,2040,3,10,1,1,0.0,0.0,1.0
4969,27,5089,0.79,1.084074554596946,2040,3,12,3,1,0.0,0.0,0.0
4763,14,5014,0.87,1.049488591460645,2040,3,13,4,1,1.0,0.0,0.0
4759,11,4944,0.83,1.0558138832975457,2040,3,13,4,1,0.0,0.0,1.0
4762,16,5103,0.83,1.0463661166776863,2040,3,13,4,1,0.0,0.0,1.0
4626,9,4810,0.76,1.010290202074352,2040,3,13,4,1,0.0,0.0,1.0
4833,19,5218,0.8,1.067271411590285,2040,3,14,5,1,0.0,1.0,0.0
4742,22,5064,0.73,1.0349658087815836,2040,3,15,6,1,0.0,1.0,0.0
4895,14,5282,0.99,1.0745411347175646,2040,3,16,7,1,0.0,0.0,0.0
4786,12,4916,0.98,1.0318917289907992,2040,3,17,1,1,0.0,1.0,0.0
4943,11,5149,0.85,1.0840338545488826,2040,3,17,1,1,0.0,1.0,0.0
4887,16,5208,0.89,1.0768023867296297,2040,3,18,2,1,0.0,0.0,0.0
4953,18,5312,0.87,1.0794605617180626,2040,3,18,2,1,0.0,0.0,0.0
4946,16,5129,0.77,1.0835803325114963,2040,3,18,2,1,0.0,1.0,0.0
4620,22,4897,0.74,1.0038316898515984,2040,3,19,3,1,0.0,0.0,1.0
4630,7,4925,0.87,1.012181686817534,2040,3,21,5,1,0.0,0.0,0.0
4609,4,4824,0.9,1.0222476519921595,2040,3,22,6,1,0.0,1.0,0.0
4964,8,5132,0.99,1.094025800631649,2040,3,23,7,1,0.0,0.0,1.0
5003,4,5118,0.98,1.0821835920328038,2040,3,24,1,1,0.0,0.0,1.0
4620,13,4830,0.94,1.0072422878299687,2040,3,24,1,1,0.0,1.0,0.0
4908,28,5167,0.74,1.0512838840495446,2040,3,24,1,1,0.0,0.0,0.0
5017,17,5379,0.89,1.0874537631501666,2040,3,25,2,1,0.0,1.0,0.0
4747,9,4895,0.88,1.044236319723386,2040,3,26,3,1,0.0,1.0,0.0
4574,26,4729,0.94,1.00210481539827,2040,3,26,3,1,1.0,0.0,0.0
4943,22,5146,0.84,1.0876964007517955,2040,3,28,5,1,0.0,0.0,0.0
4992,23,5138,0.98,1.0972710033441746,2040,3,29,6,1,0.0,1.0,0.0
4830,8,5186,0.9,1.0652972420996507,2040,3,29,6,1,0.0,0.0,0.0
4993,16,5268,0.94,1.088146706581374,2040,3,29,6,1,0.0,0.0,1.0
4617,3,4764,0.81,1.011076010630441,2040,3,29,6,1,0.0,1.0,0.0
4684,5,4788,0.95,1.0349601545808282,2040,3,31,1,1,0.0,1.0,0.0
4672,22,5014,0.93,1.025941385467439,2040,3,31,1,1,1.0,0.0,0.0
5008,21,5343,0.78,1.0886375458634234,2040,3,31,1,1,1.0,0.0,0.0
4983,7,5101,0.82,1.091877868959351,2040,3,31,1,1,0.0,1.0,0.0
4771,15,5029,0.99,1.024302412029148,2040,4,1,2,2,0.0,0.0,1.0
4871,22,5252,0.77,1.047040925661323,2040,4,2,3,2,0.0,1.0,0.0
4923,17,5137,0.75,1.0803629477883896,2040,4,3,4,2,0.0,0.0,0.0
4810,5,4911,0.78,1.0553425317025913,2040,4,3,4,2,1.0,0.0,0.0
4872,16,5203,0.97,1.0530508723455518,2040,4,4,5,2,1.0,0.0,0.0
4804,10,5118,0.99,1.0468152702385245,2040,4,5,6,2,0.0,1.0,0.0
4886,15,5115,0.82,1.0506183904819983,2040,4,5,6,2,0.0,1.0,0.0
4941,11,5168,0.75,1.0905599002375772,2040,4,6,7,2,0.0,1.0,0.0
4711,16,4951,0.72,1.0305092337689516,2040,4,6,7,2,0.0,0.0,1.0
4524,11,4624,0.77,0.9994735379394412,2040,4,9,3,2,1.0,0.0,0.0
4693,16,4912,0.73,1.021492189990319,2040,4,10,4,2,1.0,0.0,0.0
4687,7,4781,0.9,1.0251758325409874,2040,4,13,7,2,0.0,1.0,0.0
4553,25,4735,0.73,0.9919494605939788,2040,4,15,2,2,0.0,0.0,0.0
4582,17,4724,0.73,1.0082760891673193,2040,4,17,4,2,0.0,0.0,1.0
4732,16,4906,0.97,1.052666364127444,2040,4,17,4,2,0.0,1.0,0.0
4847,13,4969,0.85,1.053750467412884,2040,4,18,5,2,0.0,1.0,0.0
4807,27,5068,0.85,1.0133719084009891,2040,4,21,1,2,0.0,1.0,0.0
4573,14,4783,0.86,0.9973064048835344,2040,4,21,1,2,1.0,0.0,0.0
4729,10,4904,0.9,1.0258001074655212,2040,4,23,3,2,0.0,0.0,0.0
4487,3,4751,0.74,0.989994338659455,2040,4,25,5,2,0.0,1.0,0.0
4708,21,4960,1.0,1.0081960286869165,2040,4,27,7,2,0.0,0.0,1.0
4955,11,5223,0.82,1.0809105247963495,2040,4,28,1,2,0.0,0.0,1.0
4694,9,4946,0.95,1.022039735079482,2040,4,29,2,2,1.0,0.0,0.0
4877,9,5252,0.77,1.0714236053412478,2040,4,30,3,2,1.0,0.0,0.0
4759,21,4968,0.78,1.0111266190174928,2040,5,4,7,2,1.0,0.0,0.0
4791,5,5072,0.98,1.0438764893599863,2040,5,4,7,2,1.0,0.0,0.0
4805,21,5060,0.89,1.0385470897957907,2040,5,5,1,2,0.0,0.0,0.0
4869,28,5170,0.71,1.073653444753066,2040,5,5,1,2,0.0,0.0,0.0
4763,5,5135,0.91,1.047954341033948,2040,5,8,4,2,1.0,0.0,0.0
4724,10,5062,0.85,1.0122901554761172,2040,5,8,4,2,0.0,1.0,0.0
4936,25,5244,0.74,1.0643191982009144,2040,5,11,7,2,0.0,0.0,1.0
4735,13,5048,0.79,1.019390077977956,2040,5,11,7,2,1.0,0.0,0.0
4623,27,4848,0.8,1.0084833481629547,2040,5,12,1,2,0.0,0.0,0.0
4658,9,4826,0.82,0.9831242218026056,2040,5,12,1,2,0.0,0.0,1.0
4599,14,4801,0.75,1.00813037856593,2040,5,12,1,2,0.0,1.0,0.0
4596,5,4775,0.71,0.9933494007578584,2040,5,12,1,2,0.0,0.0,0.0
4656,17,4991,0.98,1.0301983534789998,2040,5,12,1,2,0.0,0.0,0.0
4749,26,4968,0.76,1.0309276882329736,2040,5,13,2,2,1.0,0.0,0.0
4780,26,5162,0.86,1.043397496178705,2040,5,13,2,2,0.0,1.0,0.0
4857,6,5228,0.93,1.0581105182186388,2040,5,13,2,2,1.0,0.0,0.0
4835,12,5161,0.82,1.0544238660769325,2040,5,14,3,2,1.0,0.0,0.0
4619,29,4815,0.73,1.0154148186073129,2040,5,16,5,2,0.0,0.0,0.0
4647,6,4806,0.76,1.0187251090189144,2040,5,17,6,2,0.0,0.0,0.0
4869,18,5006,0.74,1.062876400439306,2040,5,17,6,2,0.0,1.0,0.0
4699,26,4898,0.87,1.0126921803157924,2040,5,20,2,2,0.0,1.0,0.0
4754,20,5101,0.97,1.0290664988056213,2040,5,21,3,2,1.0,0.0,0.0
4837,12,5102,0.83,1.0548116845287636,2040,5,22,4,2,0.0,0.0,1.0
4834,3,4950,0.86,1.041211859851212,2040,5,22,4,2,1.0,0.0,0.0
4517,16,4808,0.92,0.9704967839964044,2040,5,22,4,2,0.0,1.0,0.0
4423,11,4696,0.9,0.9669167938135632,2040,5,24,6,2,0.0,1.0,0.0
4657,8,4898,0.93,1.0330125465070137,2040,5,27,2,2,1.0,0.0,0.0
4736,6,4933,0.94,1.0302505839918068,2040,5,28,3,2,0.0,1.0,0.0
4895,6,5213,0.75,1.0604194164272258,2040,5,29,4,2,0.0,0.0,1.0
4725,16,5039,0.99,1.0353386541603322,2040,5,31,6,2,1.0,0.0,0.0
4583,22,4919,0.87,1.003419980686158,2040,5,31,6,2,0.0,0.0,1.0
4679,3,4968,0.79,1.006909159836999,2040,6,4,3,2,1.0,0.0,0.0
4692,11,5016,0.76,1.0010563000858488,2040,6,5,4,2,0.0,1.0,0.0
4898,23,5058,0.72,1.0484857874184386,2040,6,8,7,2,0.0,1.0,0.0
4722,28,4972,0.74,1.0306889681008846,2040,6,8,7,2,0.0,0.0,0.0
4945,23,5177,0.98,1.049798298186099,2040,6,13,5,2,0.0,1.0,0.0
4555,29,4721,1.0,1.0053024439322291,2040,6,15,7,2,0.0,0.0,1.0
4436,29,4591,0.93,0.9654989400006352,2040,6,15,7,2,0.0,1.0,0.0
4722,25,5059,0.77,1.036230041357361,2040,6,18,3,2,1.0,0.0,0.0
4558,14,4774,0.92,0.9875193058504936,2040,6,19,4,2,0.0,0.0,0.0
4807,29,5185,0.75,1.050212641074932,2040,6,19,4,2,0.0,1.0,0.0
4784,7,4953,0.94,1.0259452870102963,2040,6,23,1,2,1.0,0.0,0.0
4418,16,4582,0.89,0.9586669309725028,2040,6,24,2,2,0.0,1.0,0.0
4457,15,4754,0.99,0.960085585425236,2040,6,24,2,2,1.0,0.0,0.0
4506,23,4694,0.91,0.9662866863946952,2040,6,26,4,2,1.0,0.0,0.0
4600,10,4899,0.91,0.9962587617386538,2040,6,26,4,2,0.0,1.0,0.0
4621,12,4733,0.95,1.009975765009259,2040,6,29,7,2,0.0,1.0,0.0
4779,3,5127,0.75,1.0199212267633722,2040,6,29,7,2,0.0,1.0,0.0
4779,27,5046,0.76,1.03039969737424,2040,6,29,7,2,1.0,0.0,0.0
4472,16,4702,0.72,0.9620350542943272,2040,6,30,1,2,1.0,0.0,0.0
4762,14,4993,0.79,1.02798818366901,2040,6,30,1,2,0.0,0.0,0.0
4504,25,4810,0.83,0.979972822748698,2040,7,1,2,3,0.0,1.0,0.0
4387,10,4628,0.87,0.9787847600990178,2040,7,2,3,3,0.0,1.0,0.0
4453,29,4744,0.96,0.9578393720474178,2040,7,4,5,3,0.0,1.0,0.0
4556,25,4816,0.8,1.0034905244638714,2040,7,5,6,3,0.0,1.0,0.0
4756,10,5114,0.94,1.0370947323767707,2040,7,5,6,3,0.0,0.0,1.0
4636,3,4929,1.0,1.0008488417192982,2040,7,5,6,3,0.0,0.0,1.0
4772,17,4922,0.85,1.0271465361013166,2040,7,6,7,3,0.0,0.0,1.0
4455,19,4740,0.73,0.9584674876274412,2040,7,6,7,3,0.0,1.0,0.0
4291,6,4414,0.75,0.944648276863377,2040,7,10,4,3,0.0,1.0,0.0
4518,11,4703,0.71,0.9841249623068312,2040,7,16,3,3,0.0,1.0,0.0
4683,3,4962,0.97,1.026710710370674,2040,7,18,5,3,0.0,1.0,0.0
4632,3,4777,0.7,1.0120487979768231,2040,7,18,5,3,0.0,1.0,0.0
4628,14,4758,0.9,0.982827117296214,2040,7,19,6,3,1.0,0.0,0.0
4371,13,4634,0.78,0.9447397899853128,2040,7,19,6,3,0.0,0.0,0.0
4257,9,4463,0.91,0.9352141087798324,2040,7,20,7,3,0.0,0.0,1.0
4678,26,4816,0.72,1.0053472348785528,2040,7,21,1,3,0.0,0.0,1.0
4284,22,4498,0.78,0.9325748974092984,2040,7,23,3,3,0.0,0.0,1.0
4381,23,4470,0.81,0.9433546516859987,2040,7,24,4,3,0.0,1.0,0.0
4294,26,4407,0.93,0.9391186218854498,2040,7,27,7,3,1.0,0.0,0.0
4658,26,4891,0.75,1.0109937233803763,2040,7,27,7,3,1.0,0.0,0.0
4656,11,4866,0.77,1.0072964286394628,2040,7,28,1,3,1.0,0.0,0.0
4617,7,4896,0.79,0.9955402064669548,2040,7,29,2,3,0.0,0.0,1.0
4368,8,4475,0.78,0.9606731449141376,2040,8,2,6,3,0.0,0.0,0.0
4419,3,4665,0.73,0.9531695428066266,2040,8,3,7,3,0.0,0.0,1.0
4520,20,4626,0.9,0.9717262745609389,2040,8,3,7,3,0.0,0.0,0.0
4577,27,4832,0.93,0.9942301945755704,2040,8,3,7,3,0.0,0.0,1.0
4554,17,4763,0.77,0.9781773850146198,2040,8,5,2,3,0.0,1.0,0.0
4413,8,4758,0.96,0.9526191133279164,2040,8,5,2,3,0.0,0.0,0.0
4617,29,4869,0.7,1.0062736931557228,2040,8,6,3,3,0.0,0.0,0.0
4423,19,4665,0.88,0.9586843505840088,2040,8,7,4,3,1.0,0.0,0.0
4611,11,4941,0.98,0.9980255675264768,2040,8,10,7,3,0.0,1.0,0.0
4343,25,4661,0.94,0.9469935927052232,2040,8,11,1,3,0.0,0.0,1.0
4567,17,4792,0.93,0.9735593266831531,2040,8,11,1,3,0.0,1.0,0.0
4475,23,4575,0.8,0.9615136167894264,2040,8,12,2,3,1.0,0.0,0.0
4432,20,4783,0.74,0.9497106632733644,2040,8,13,3,3,1.0,0.0,0.0
4372,14,4641,0.81,0.962593663899298,2040,8,13,3,3,1.0,0.0,0.0
4678,27,4837,0.86,1.0047034234410166,2040,8,14,4,3,0.0,0.0,1.0
4720,6,4996,0.81,1.0045554967981476,2040,8,14,4,3,0.0,0.0,0.0
4266,3,4491,0.78,0.9305567015170536,2040,8,15,5,3,0.0,0.0,1.0
4477,16,4744,0.97,0.9502412272741556,2040,8,16,6,3,0.0,0.0,1.0
4384,27,4661,0.91,0.936471880138971,2040,8,18,1,3,0.0,0.0,1.0
4519,6,4733,0.98,0.9731083520029596,2040,8,19,2,3,0.0,0.0,1.0
4681,11,4963,0.76,0.9870821013460128,2040,8,19,2,3,0.0,0.0,1.0
4526,13,4791,0.75,0.9984222675070196,2040,8,22,5,3,0.0,0.0,0.0
4317,28,4645,0.78,0.9229187910211064,2040,8,24,7,3,0.0,0.0,1.0
4331,24,4654,0.87,0.9233008969940838,2040,8,25,1,3,1.0,0.0,0.0
4523,27,4811,0.91,0.9790628544212152,2040,8,26,2,3,0.0,1.0,0.0
4404,13,4706,0.99,0.9410217321886618,2040,8,26,2,3,0.0,0.0,1.0
4295,25,4578,0.97,0.9350062505331732,2040,8,26,2,3,1.0,0.0,0.0
4310,9,4511,0.96,0.9301159288105612,2040,8,28,4,3,0.0,1.0,0.0
4590,16,4762,0.78,0.9922426726003506,2040,8,28,4,3,0.0,0.0,1.0
4383,4,4700,0.86,0.952581247240032,2040,8,29,5,3,1.0,0.0,0.0
4318,15,4464,0.86,0.9331706452453687,2040,8,29,5,3,0.0,0.0,0.0
4587,22,4845,0.79,0.9980525421586676,2040,8,29,5,3,0.0,0.0,1.0
4479,5,4810,0.93,0.947406459804684,2040,8,30,6,3,1.0,0.0,0.0
4658,28,4931,0.83,0.9940041378140322,2040,8,30,6,3,0.0,1.0,0.0
4437,19,4620,0.71,0.9642807306165022,2040,8,31,7,3,0.0,0.0,0.0
4282,21,4386,0.9,0.9137446212814688,2040,9,3,3,3,1.0,0.0,0.0
4312,7,4515,0.95,0.9249086403708376,2040,9,3,3,3,0.0,1.0,0.0
4544,20,4747,0.86,0.9673450642745588,2040,9,4,4,3,0.0,0.0,1.0
4674,28,4907,0.7,0.9980410347814646,2040,9,5,5,3,0.0,0.0,0.0
4598,28,4782,0.81,1.0024331285180688,2040,9,5,5,3,0.0,0.0,0.0
4607,12,4971,0.99,0.9884522249865038,2040,9,5,5,3,0.0,0.0,0.0
4445,25,4721,0.71,0.9602765568095396,2040,9,5,5,3,0.0,0.0,1.0
4367,8,4607,0.73,0.9295668399800812,2040,9,5,5,3,0.0,0.0,1.0
4619,11,4899,0.71,0.9983568544025642,2040,9,5,5,3,1.0,0.0,0.0
4140,13,4283,0.85,0.903633344901127,2040,9,6,6,3,0.0,1.0,0.0
4429,20,4551,0.78,0.9536299853067508,2040,9,6,6,3,0.0,1.0,0.0
4355,27,4444,0.99,0.9553228835331006,2040,9,9,2,3,0.0,0.0,1.0
4171,24,4438,0.88,0.9031534321908676,2040,9,11,4,3,1.0,0.0,0.0
4482,27,4598,0.86,0.9650946816469096,2040,9,12,5,3,0.0,1.0,0.0
4446,17,4538,0.71,0.9509717608998646,2040,9,13,6,3,0.0,0.0,1.0
4564,24,4826,0.77,0.9896828255936742,2040,9,13,6,3,0.0,0.0,1.0
4524,28,4788,0.75,0.9856767625290188,2040,9,16,2,3,0.0,0.0,1.0
4313,6,4481,0.8,0.926668976139312,2040,9,18,4,3,0.0,0.0,1.0
4544,27,4768,0.85,0.9899540076973103,2040,9,18,4,3,0.0,1.0,0.0
4611,13,4904,0.72,0.9883230272716564,2040,9,18,4,3,0.0,1.0,0.0
4608,17,4732,0.89,0.9944132174752836,2040,9,19,5,3,0.0,0.0,1.0
4344,10,4453,0.81,0.9417960664060224,2040,9,20,6,3,0.0,0.0,1.0
4416,20,4688,0.79,0.9564303103572972,2040,9,23,2,3,0.0,1.0,0.0
4442,29,4575,0.9,0.9455478861381124,2040,9,23,2,3,0.0,0.0,0.0
4464,8,4711,0.98,0.9479399929547698,2040,9,24,3,3,0.0,1.0,0.0
4316,26,4586,0.77,0.9266826990015956,2040,9,24,3,3,0.0,1.0,0.0
4280,19,4479,0.9,0.9450897418746906,2040,9,24,3,3,0.0,1.0,0.0
4574,12,4880,0.95,0.9818886200980972,2040,9,25,4,3,0.0,0.0,0.0
4467,21,4656,0.91,0.932996713848304,2040,9,25,4,3,0.0,0.0,0.0
4206,9,4313,0.75,0.9061422816362664,2040,9,25,4,3,0.0,0.0,0.0
4642,18,4797,0.93,0.9896169639237906,2040,9,28,7,3,0.0,1.0,0.0
4518,14,4700,0.97,0.984451008534744,2040,9,30,2,3,1.0,0.0,0.0
4516,10,4648,0.79,0.9948814843966672,2040,9,30,2,3,0.0,0.0,0.0
4423,9,4666,0.86,0.947942061154072,2040,9,30,2,3,0.0,0.0,0.0
4361,9,4635,0.98,0.9358427155732046,2040,10,5,7,4,0.0,1.0,0.0
4462,3,4786,0.9,0.943082848001884,2040,10,6,1,4,1.0,0.0,0.0
4606,12,4834,0.97,0.9999334724024714,2040,10,7,2,4,1.0,0.0,0.0
4379,7,4547,0.74,0.9452222904078368,2040,10,15,3,4,0.0,1.0,0.0
4425,17,4568,0.88,0.9288698563205212,2040,10,16,4,4,0.0,1.0,0.0
4241,17,4378,0.95,0.926955648501264,2040,10,17,5,4,0.0,1.0,0.0
4266,26,4359,0.93,0.9333144273116264,2040,10,17,5,4,1.0,0.0,0.0
4220,26,4426,0.86,0.9038160207442916,2040,10,18,6,4,0.0,1.0,0.0
4555,10,4873,0.9,0.9941498002365144,2040,10,19,7,4,0.0,1.0,0.0
4317,10,4661,0.83,0.9220516133110094,2040,10,20,1,4,0.0,0.0,0.0
4617,16,4712,0.96,0.97625262404514,2040,10,20,1,4,0.0,1.0,0.0
4467,23,4738,0.97,0.9495069591269404,2040,10,22,3,4,1.0,0.0,0.0
4237,12,4356,0.87,0.9245043084025109,2040,10,22,3,4,0.0,0.0,1.0
4625,7,4729,0.86,0.9916413701717696,2040,10,25,6,4,1.0,0.0,0.0
4561,6,4702,0.79,0.9887159068344512,2040,10,30,4,4,0.0,0.0,0.0
4594,11,4723,0.72,0.9881584663631412,2040,10,30,4,4,0.0,0.0,0.0
4525,22,4792,0.74,0.9567801173584852,2040,10,31,5,4,1.0,0.0,0.0
4555,16,4794,0.94,0.9558116995742256,2040,10,31,5,4,0.0,0.0,0.0
4340,17,4565,0.89,0.915879855646846,2040,11,1,6,4,0.0,0.0,0.0
4305,15,4533,0.79,0.9212361987530928,2040,11,1,6,4,0.0,1.0,0.0
4608,10,4831,0.79,0.9968088634895604,2040,11,3,1,4,0.0,0.0,0.0
4388,24,4576,0.85,0.9450907582065255,2040,11,4,2,4,1.0,0.0,0.0
4352,28,4621,0.73,0.9320394319666648,2040,11,8,6,4,1.0,0.0,0.0
4237,29,4503,0.71,0.9140634840256472,2040,11,8,6,4,0.0,0.0,0.0
4331,21,4671,0.89,0.936043960980859,2040,11,9,7,4,0.0,0.0,0.0
4646,22,4853,0.79,0.9966171152014222,2040,11,11,2,4,0.0,0.0,1.0
4323,3,4499,0.81,0.939399509168654,2040,11,13,4,4,0.0,0.0,0.0
4748,11,5095,0.89,1.0022299258676963,2040,11,14,5,4,0.0,1.0,0.0
4583,7,4822,0.82,0.9922285658480292,2040,11,18,2,4,0.0,0.0,1.0
4686,6,4993,0.96,1.007973650156017,2040,11,20,4,4,1.0,0.0,0.0
4406,25,4543,0.72,0.9388390229291445,2040,11,21,5,4,1.0,0.0,0.0
4346,8,4654,0.74,0.9420272644454176,2040,11,24,1,4,0.0,1.0,0.0
4722,26,4995,0.72,1.0095507350401822,2040,11,27,4,4,0.0,0.0,1.0
4281,3,4601,0.93,0.9207658570501094,2040,11,28,5,4,0.0,0.0,1.0
4582,29,4845,0.89,0.9989061933432506,2040,11,28,5,4,1.0,0.0,0.0
4557,14,4781,0.88,0.97980432647582,2040,11,29,6,4,0.0,0.0,1.0
4676,3,4875,0.8,0.9919719985170478,2040,11,29,6,4,0.0,1.0,0.0
4243,7,4404,0.87,0.9201839623282468,2040,11,30,7,4,0.0,0.0,1.0
4322,12,4600,0.76,0.9311506873619672,2040,12,1,1,4,1.0,0.0,0.0
4452,26,4716,1.0,0.9446740351492908,2040,12,2,2,4,0.0,1.0,0.0
4424,5,4608,0.74,0.9454445486325844,2040,12,3,3,4,0.0,0.0,1.0
4656,23,4890,0.88,1.0124381560340012,2040,12,7,7,4,0.0,1.0,0.0
4332,3,4459,0.99,0.922406499887593,2040,12,7,7,4,1.0,0.0,0.0
4749,11,5005,0.83,1.017068196190437,2040,12,9,2,4,0.0,1.0,0.0
4757,4,4857,0.81,1.0086262539286734,2040,12,9,2,4,0.0,0.0,1.0
4392,17,4482,0.77,0.9202749354499156,2040,12,9,2,4,1.0,0.0,0.0
4378,24,4658,0.93,0.9257119392850665,2040,12,10,3,4,0.0,0.0,1.0
4712,7,4876,0.79,0.9989404552193089,2040,12,11,4,4,1.0,0.0,0.0
4427,9,4643,0.96,0.9328692980782264,2040,12,12,5,4,0.0,0.0,0.0
4748,6,5107,0.81,0.9989521093686168,2040,12,13,6,4,0.0,0.0,0.0
4381,9,4605,0.96,0.9270890151352684,2040,12,13,6,4,0.0,0.0,1.0
4591,14,4685,0.82,0.9893146405900682,2040,12,13,6,4,1.0,0.0,0.0
4706,3,4974,0.72,0.993503315725036,2040,12,13,6,4,0.0,0.0,0.0
4507,25,4650,0.86,0.9463483758254668,2040,12,14,7,4,0.0,1.0,0.0
4656,18,5002,0.89,1.0076853309756568,2040,12,15,1,4,0.0,0.0,0.0
4815,23,4967,0.98,1.017843104557968,2040,12,15,1,4,1.0,0.0,0.0
4556,18,4720,0.98,0.97440106435967,2040,12,18,4,4,0.0,0.0,1.0
4389,7,4604,0.75,0.9412357455310236,2040,12,19,5,4,0.0,1.0,0.0
4718,12,4854,0.87,1.0116869010740743,2040,12,19,5,4,0.0,1.0,0.0
4388,15,4520,0.85,0.9438144748825124,2040,12,20,6,4,1.0,0.0,0.0
4541,15,4747,0.99,0.9646167613670455,2040,12,22,1,4,1.0,0.0,0.0
4743,3,4981,0.97,1.007072031375063,2040,12,22,1,4,0.0,1.0,0.0
4696,5,5069,0.8,1.0008245240043996,2040,12,26,5,4,0.0,0.0,1.0
4580,28,4850,0.8,0.9828112971714608,2040,12,30,2,4,0.0,0.0,0.0
4431,13,4709,0.79,0.9447400406685076,2040,12,30,2,4,0.0,1.0,0.0
4575,21,4667,0.97,0.9874269100090172,2040,12,31,3,4,1.0,0.0,0.0
4843,22,4982,0.97,1.0268193902113056,2040,12,31,3,4,0.0,1.0,0.0
4678,7,5040,0.93,1.0025921227855046,2040,12,31,3,4,0.0,0.0,1.0
4732,27,4830,0.9,1.019871482550368,2041,1,1,4,1,1.0,0.0,0.0
4457,29,4714,0.76,0.9631323442497268,2041,1,1,4,1,0.0,1.0,0.0
4506,6,4724,0.88,0.9654748519860802,2041,1,1,4,1,1.0,0.0,0.0
4626,21,4976,0.87,0.9664564228649456,2041,1,2,5,1,0.0,1.0,0.0
4804,28,4950,0.77,1.037976397012241,2041,1,5,1,1,0.0,1.0,0.0
4580,29,4702,0.71,0.9714345952378391,2041,1,5,1,1,0.0,1.0,0.0
4520,20,4846,0.93,0.9748799706550596,2041,1,8,4,1,0.0,1.0,0.0
4850,22,5042,0.91,1.031865335614461,2041,1,8,4,1,0.0,0.0,0.0
4764,21,5095,0.77,1.0223379281446294,2041,1,11,7,1,0.0,1.0,0.0
4824,6,4962,0.88,1.0011184788783758,2041,1,11,7,1,0.0,0.0,1.0
4899,7,5233,0.75,1.044834243959203,2041,1,12,1,1,0.0,0.0,0.0
4689,24,5038,0.98,1.0132928231680374,2041,1,12,1,1,1.0,0.0,0.0
4670,15,5031,0.81,0.9961430695190396,2041,1,14,3,1,0.0,1.0,0.0
4927,21,5027,0.83,1.0381634914701592,2041,1,14,3,1,0.0,0.0,0.0
4667,11,5005,0.81,1.0140315315444657,2041,1,14,3,1,0.0,0.0,0.0
4862,19,4989,0.75,1.0476809315261788,2041,1,17,6,1,0.0,1.0,0.0
4866,18,5187,0.88,1.0456154167970644,2041,1,17,6,1,0.0,0.0,0.0
4937,8,5315,0.75,1.0506162049052834,2041,1,17,6,1,0.0,0.0,0.0
4662,19,4759,0.89,0.9872087640488644,2041,1,18,7,1,0.0,0.0,1.0
4819,5,4918,0.71,1.0001947880006727,2041,1,19,1,1,0.0,0.0,0.0
4679,12,4954,0.95,0.9970874855455544,2041,1,19,1,1,0.0,0.0,0.0
4554,19,4853,0.94,0.9913513260153411,2041,1,20,2,1,0.0,1.0,0.0
4824,7,4964,0.77,1.0197436566802704,2041,1,20,2,1,0.0,0.0,1.0
4989,7,5330,0.9,1.0504763170129607,2041,1,21,3,1,0.0,0.0,0.0
4828,9,5187,0.75,1.008735646356304,2041,1,22,4,1,1.0,0.0,0.0
4780,23,4991,0.84,1.043984938440685,2041,1,24,6,1,0.0,0.0,0.0
4913,18,5121,0.94,1.0561237128400078,2041,1,24,6,1,1.0,0.0,0.0
4534,27,4629,0.78,0.962570904364652,2041,1,27,2,1,0.0,1.0,0.0
